region,day,Wind_kmh,Wet_percent,Visibility_km,Dayduration_Min
Nouvelle-Aquitaine,2017/07/21,12.333333333333334,67.33333333333333,9.333333333333334,908.6666666666666
Nouvelle-Aquitaine,2017/07/22,20.666666666666668,78.33333333333333,8.583333333333334,906.6666666666666
Nouvelle-Aquitaine,2017/07/23,18.666666666666668,73.33333333333333,8.708333333333334,904.3333333333334
Nouvelle-Aquitaine,2017/07/24,20.333333333333332,80.33333333333333,8.25,902.3333333333334
Nouvelle-Aquitaine,2017/07/25,17.333333333333332,77.33333333333333,8.333333333333334,900.3333333333334
Nouvelle-Aquitaine,2017/07/26,16.666666666666668,90.0,7.875,898.3333333333334
Nouvelle-Aquitaine,2017/07/27,16.0,92.33333333333333,7.041666666666667,896.3333333333334
Nouvelle-Aquitaine,2017/07/28,14.0,73.0,8.75,893.6666666666666
Nouvelle-Aquitaine,2017/07/29,14.333333333333334,75.66666666666667,8.916666666666666,891.3333333333334
Nouvelle-Aquitaine,2017/07/30,12.0,85.33333333333333,8.916666666666666,889.3333333333334
Nouvelle-Aquitaine,2017/07/31,12.333333333333334,77.66666666666667,9.791666666666666,886.6666666666666
Nouvelle-Aquitaine,2017/08/01,11.333333333333334,82.0,8.666666666666666,884.3333333333334
Nouvelle-Aquitaine,2017/08/02,11.666666666666666,59.0,9.666666666666666,881.6666666666666
Nouvelle-Aquitaine,2017/08/03,15.333333333333334,72.66666666666667,9.291666666666666,879.3333333333334
Nouvelle-Aquitaine,2017/08/04,14.333333333333334,74.0,8.5,876.6666666666666
Nouvelle-Aquitaine,2017/08/05,13.666666666666666,83.66666666666667,8.25,874.0
Nouvelle-Aquitaine,2017/08/06,13.0,57.0,9.333333333333334,871.6666666666666
Nouvelle-Aquitaine,2017/08/07,8.333333333333334,70.66666666666667,9.875,869.0
Nouvelle-Aquitaine,2017/08/08,21.333333333333332,75.33333333333333,9.208333333333334,866.3333333333334
Nouvelle-Aquitaine,2017/08/09,21.0,78.33333333333333,7.791666666666667,863.6666666666666
Nouvelle-Aquitaine,2017/08/10,20.666666666666668,81.66666666666667,7.208333333333333,860.6666666666666
Nouvelle-Aquitaine,2017/08/11,14.333333333333334,77.0,8.708333333333334,858.0
Nouvelle-Aquitaine,2017/08/12,13.333333333333334,72.66666666666667,8.75,855.6666666666666
Nouvelle-Aquitaine,2017/08/13,7.333333333333333,74.33333333333333,8.5,852.3333333333334
Nouvelle-Aquitaine,2017/08/14,11.666666666666666,62.666666666666664,9.083333333333334,850.0
Nouvelle-Aquitaine,2017/08/15,12.333333333333334,83.0,8.916666666666666,847.0
Nouvelle-Aquitaine,2017/08/16,11.333333333333334,65.66666666666667,8.833333333333334,844.3333333333334
Nouvelle-Aquitaine,2017/08/17,13.666666666666666,71.66666666666667,8.666666666666666,841.6666666666666
Nouvelle-Aquitaine,2017/08/18,17.0,87.66666666666667,6.875,838.3333333333334
Nouvelle-Aquitaine,2017/08/19,11.666666666666666,60.333333333333336,8.5,835.6666666666666
Nouvelle-Aquitaine,2017/08/20,9.0,62.0,10.0,833.0
Nouvelle-Aquitaine,2017/08/21,12.333333333333334,55.666666666666664,10.0,830.3333333333334
Nouvelle-Aquitaine,2017/08/22,14.0,50.333333333333336,10.0,826.6666666666666
Nouvelle-Aquitaine,2017/08/23,12.333333333333334,79.0,9.25,824.0
Nouvelle-Aquitaine,2017/08/24,8.333333333333334,60.333333333333336,9.666666666666666,821.0
Nouvelle-Aquitaine,2017/08/25,12.333333333333334,72.0,9.958333333333334,818.3333333333334
Nouvelle-Aquitaine,2017/08/26,9.666666666666666,70.33333333333333,9.583333333333334,815.3333333333334
Nouvelle-Aquitaine,2017/08/27,8.333333333333334,61.0,9.208333333333334,812.0
Nouvelle-Aquitaine,2017/08/28,7.333333333333333,61.666666666666664,9.916666666666666,809.3333333333334
Nouvelle-Aquitaine,2017/08/29,14.0,70.66666666666667,9.958333333333334,806.3333333333334
Nouvelle-Aquitaine,2017/08/30,19.666666666666668,78.66666666666667,8.583333333333334,803.3333333333334
Nouvelle-Aquitaine,2017/08/31,11.333333333333334,69.33333333333333,8.75,799.6666666666666
Nouvelle-Aquitaine,2017/09/01,15.333333333333334,77.0,9.791666666666666,796.6666666666666
Nouvelle-Aquitaine,2017/09/02,14.0,69.66666666666667,9.166666666666666,793.6666666666666
Nouvelle-Aquitaine,2017/09/03,10.0,64.0,9.125,791.0
Nouvelle-Aquitaine,2017/09/04,13.333333333333334,81.33333333333333,8.291666666666666,788.0
Nouvelle-Aquitaine,2017/09/05,15.333333333333334,83.33333333333333,7.166666666666667,784.6666666666666
Nouvelle-Aquitaine,2017/09/06,12.0,76.66666666666667,8.416666666666666,781.6666666666666
Nouvelle-Aquitaine,2017/09/07,12.0,73.0,9.666666666666666,778.6666666666666
Nouvelle-Aquitaine,2017/09/08,19.0,78.66666666666667,9.208333333333334,775.0
Nouvelle-Aquitaine,2017/09/09,22.333333333333332,78.33333333333333,9.125,772.0
Nouvelle-Aquitaine,2017/09/10,21.333333333333332,77.66666666666667,8.416666666666666,769.0
Nouvelle-Aquitaine,2017/09/11,23.333333333333332,76.0,9.25,765.6666666666666
Nouvelle-Aquitaine,2017/09/12,18.0,78.0,8.75,762.6666666666666
Nouvelle-Aquitaine,2017/09/13,26.0,93.0,9.25,759.0
Nouvelle-Aquitaine,2017/09/14,22.0,68.66666666666667,9.5,756.0
Nouvelle-Aquitaine,2017/09/15,12.0,78.33333333333333,8.583333333333334,752.6666666666666
Nouvelle-Aquitaine,2017/09/16,17.0,80.33333333333333,8.291666666666666,749.6666666666666
Nouvelle-Aquitaine,2017/09/17,13.0,86.33333333333333,7.541666666666667,746.3333333333334
Nouvelle-Aquitaine,2017/09/18,13.333333333333334,82.33333333333333,7.75,743.0
Nouvelle-Aquitaine,2017/09/19,15.666666666666666,75.33333333333333,8.833333333333334,739.6666666666666
Nouvelle-Aquitaine,2017/09/20,8.333333333333334,69.33333333333333,9.166666666666666,737.0
Nouvelle-Aquitaine,2017/09/21,8.666666666666666,59.333333333333336,10.0,733.6666666666666
Nouvelle-Aquitaine,2017/09/22,9.0,76.33333333333333,9.0,730.3333333333334
Nouvelle-Aquitaine,2017/09/23,10.333333333333334,69.66666666666667,9.25,727.0
Nouvelle-Aquitaine,2017/09/24,6.666666666666667,68.0,10.0,724.0
Nouvelle-Aquitaine,2017/09/25,14.0,82.66666666666667,8.583333333333334,720.6666666666666
Nouvelle-Aquitaine,2017/09/26,7.0,84.0,7.958333333333333,717.3333333333334
Nouvelle-Aquitaine,2017/09/27,11.666666666666666,72.66666666666667,8.75,714.6666666666666
Nouvelle-Aquitaine,2017/09/28,10.333333333333334,70.0,10.0,711.3333333333334
Nouvelle-Aquitaine,2017/09/29,10.666666666666666,72.66666666666667,10.0,707.6666666666666
Nouvelle-Aquitaine,2017/09/30,10.0,85.33333333333333,8.0,704.6666666666666
Nouvelle-Aquitaine,2017/10/01,14.666666666666666,96.0,7.375,702.0
Nouvelle-Aquitaine,2017/10/02,10.666666666666666,93.0,6.0,698.0
Nouvelle-Aquitaine,2017/10/03,11.666666666666666,88.66666666666667,7.75,695.0
Nouvelle-Aquitaine,2017/10/04,8.0,67.0,9.0,692.3333333333334
Nouvelle-Aquitaine,2017/10/05,14.0,65.0,10.0,689.0
Nouvelle-Aquitaine,2017/10/06,9.333333333333334,86.66666666666667,8.5,685.3333333333334
Nouvelle-Aquitaine,2017/10/07,8.0,64.66666666666667,9.333333333333334,682.3333333333334
Nouvelle-Aquitaine,2017/10/08,10.0,79.66666666666667,8.5,679.6666666666666
Nouvelle-Aquitaine,2017/10/09,8.0,85.33333333333333,7.5,676.3333333333334
Nouvelle-Aquitaine,2017/10/10,7.0,86.0,6.75,673.0
Nouvelle-Aquitaine,2017/10/11,15.0,74.0,8.083333333333334,669.6666666666666
Nouvelle-Aquitaine,2017/10/12,10.0,84.33333333333333,7.583333333333333,666.3333333333334
Nouvelle-Aquitaine,2017/10/13,8.333333333333334,68.0,10.0,663.6666666666666
Nouvelle-Aquitaine,2017/10/14,11.0,68.66666666666667,10.0,660.6666666666666
Nouvelle-Aquitaine,2017/10/15,16.333333333333332,77.66666666666667,10.0,657.3333333333334
Nouvelle-Aquitaine,2017/10/16,19.0,76.33333333333333,10.0,654.6666666666666
Nouvelle-Aquitaine,2017/10/17,17.0,77.33333333333333,10.0,650.6666666666666
Nouvelle-Aquitaine,2017/10/18,16.0,84.33333333333333,9.583333333333334,648.3333333333334
Nouvelle-Aquitaine,2017/10/19,14.0,88.66666666666667,7.833333333333333,645.3333333333334
Nouvelle-Aquitaine,2017/10/20,14.0,82.0,7.916666666666667,641.6666666666666
Nouvelle-Aquitaine,2017/10/21,22.333333333333332,80.0,9.458333333333334,639.3333333333334
Nouvelle-Aquitaine,2017/10/22,18.0,76.33333333333333,8.041666666666666,636.3333333333334
Nouvelle-Aquitaine,2017/10/23,10.666666666666666,82.33333333333333,8.833333333333334,632.6666666666666
Nouvelle-Aquitaine,2017/10/24,10.333333333333334,80.0,8.666666666666666,630.3333333333334
Nouvelle-Aquitaine,2017/10/25,8.0,80.0,9.0,627.0
Nouvelle-Aquitaine,2017/10/26,8.333333333333334,69.66666666666667,10.0,624.3333333333334
Nouvelle-Aquitaine,2017/10/27,12.0,89.0,6.5,621.3333333333334
Nouvelle-Aquitaine,2017/10/28,10.333333333333334,79.33333333333333,8.416666666666666,618.3333333333334
Nouvelle-Aquitaine,2017/10/29,9.666666666666666,89.0,8.916666666666666,615.3333333333334
Nouvelle-Aquitaine,2017/10/30,21.333333333333332,74.33333333333333,8.833333333333334,612.3333333333334
Nouvelle-Aquitaine,2017/10/31,15.666666666666666,63.333333333333336,10.0,610.0
Nouvelle-Aquitaine,2017/11/01,16.666666666666668,72.0,10.0,606.3333333333334
Nouvelle-Aquitaine,2017/11/02,12.666666666666666,80.66666666666667,9.333333333333334,604.0
Nouvelle-Aquitaine,2017/11/03,15.0,73.66666666666667,10.0,601.0
Nouvelle-Aquitaine,2017/11/04,10.333333333333334,85.33333333333333,9.208333333333334,598.3333333333334
Nouvelle-Aquitaine,2017/11/05,18.0,75.33333333333333,9.208333333333334,595.6666666666666
Nouvelle-Aquitaine,2017/11/06,14.666666666666666,77.33333333333333,8.916666666666666,592.6666666666666
Nouvelle-Aquitaine,2017/11/07,9.666666666666666,70.0,8.708333333333334,590.3333333333334
Nouvelle-Aquitaine,2017/11/08,19.0,78.66666666666667,7.958333333333333,588.0
Nouvelle-Aquitaine,2017/11/09,14.666666666666666,82.0,8.375,585.3333333333334
Nouvelle-Aquitaine,2017/11/10,13.333333333333334,88.66666666666667,8.166666666666666,582.3333333333334
Nouvelle-Aquitaine,2017/11/11,23.333333333333332,88.66666666666667,7.625,579.6666666666666
Nouvelle-Aquitaine,2017/11/12,28.333333333333332,87.0,9.666666666666666,577.3333333333334
Nouvelle-Aquitaine,2017/11/13,17.333333333333332,75.66666666666667,8.916666666666666,575.0
Nouvelle-Aquitaine,2017/11/14,10.333333333333334,80.0,8.416666666666666,572.6666666666666
Nouvelle-Aquitaine,2017/11/15,14.333333333333334,67.0,10.0,570.0
Nouvelle-Aquitaine,2017/11/16,8.333333333333334,67.33333333333333,10.0,567.6666666666666
Nouvelle-Aquitaine,2017/11/17,12.0,70.0,10.0,565.6666666666666
Nouvelle-Aquitaine,2017/11/18,11.666666666666666,84.0,8.583333333333334,563.0
Nouvelle-Aquitaine,2017/11/19,7.666666666666667,84.0,8.166666666666666,560.6666666666666
Nouvelle-Aquitaine,2017/11/20,8.666666666666666,88.33333333333333,8.083333333333334,559.0
Nouvelle-Aquitaine,2017/11/21,12.0,81.0,9.666666666666666,556.6666666666666
Nouvelle-Aquitaine,2017/11/22,20.666666666666668,61.666666666666664,10.0,554.0
Nouvelle-Aquitaine,2017/11/23,20.666666666666668,72.0,9.916666666666666,552.3333333333334
Nouvelle-Aquitaine,2017/11/24,12.666666666666666,92.33333333333333,8.25,550.6666666666666
Nouvelle-Aquitaine,2017/11/25,18.666666666666668,78.0,9.083333333333334,548.3333333333334
Nouvelle-Aquitaine,2017/11/26,9.333333333333334,78.0,8.583333333333334,546.3333333333334
Nouvelle-Aquitaine,2017/11/27,11.666666666666666,82.66666666666667,8.083333333333334,544.6666666666666
Nouvelle-Aquitaine,2017/11/28,17.0,94.66666666666667,8.5,543.0
Nouvelle-Aquitaine,2017/11/29,9.666666666666666,89.33333333333333,7.125,541.6666666666666
Nouvelle-Aquitaine,2017/11/30,13.0,86.0,7.958333333333333,539.6666666666666
Nouvelle-Aquitaine,2017/12/01,16.0,80.33333333333333,7.75,538.0
Nouvelle-Aquitaine,2017/12/02,19.0,84.33333333333333,9.333333333333334,536.3333333333334
Nouvelle-Aquitaine,2017/12/03,9.0,85.66666666666667,7.916666666666667,534.6666666666666
Nouvelle-Aquitaine,2017/12/04,7.0,90.33333333333333,6.5,533.6666666666666
Nouvelle-Aquitaine,2017/12/05,8.666666666666666,91.33333333333333,7.416666666666667,532.3333333333334
Nouvelle-Aquitaine,2017/12/06,9.0,88.66666666666667,8.333333333333334,531.3333333333334
Nouvelle-Aquitaine,2017/12/07,23.666666666666668,83.33333333333333,9.416666666666666,530.3333333333334
Nouvelle-Aquitaine,2017/12/08,17.0,82.66666666666667,8.875,528.6666666666666
Nouvelle-Aquitaine,2017/12/09,13.666666666666666,77.66666666666667,9.375,527.6666666666666
Nouvelle-Aquitaine,2017/12/10,34.0,91.66666666666667,8.916666666666666,526.6666666666666
Nouvelle-Aquitaine,2017/12/11,31.666666666666668,81.66666666666667,9.166666666666666,525.6666666666666
Nouvelle-Aquitaine,2017/12/12,12.0,82.33333333333333,8.791666666666666,525.0
Nouvelle-Aquitaine,2017/12/13,29.666666666666668,90.33333333333333,8.291666666666666,524.6666666666666
Nouvelle-Aquitaine,2017/12/14,31.666666666666668,82.66666666666667,9.458333333333334,524.0
Nouvelle-Aquitaine,2017/12/15,22.333333333333332,81.66666666666667,8.916666666666666,523.3333333333334
Nouvelle-Aquitaine,2017/12/16,13.0,88.33333333333333,7.458333333333333,522.6666666666666
Nouvelle-Aquitaine,2017/12/17,11.666666666666666,87.66666666666667,8.458333333333334,522.3333333333334
Nouvelle-Aquitaine,2017/12/18,20.333333333333332,95.66666666666667,8.0,522.3333333333334
Nouvelle-Aquitaine,2017/12/19,11.0,90.0,8.5,521.6666666666666
Nouvelle-Aquitaine,2017/12/20,9.333333333333334,89.0,7.833333333333333,521.6666666666666
Nouvelle-Aquitaine,2017/12/21,4.666666666666667,89.33333333333333,7.166666666666667,521.6666666666666
Nouvelle-Aquitaine,2017/12/22,6.666666666666667,94.0,6.25,521.6666666666666
Nouvelle-Aquitaine,2017/12/23,8.0,92.66666666666667,6.666666666666667,521.6666666666666
Nouvelle-Aquitaine,2017/12/24,6.333333333333333,93.0,7.333333333333333,522.3333333333334
Nouvelle-Aquitaine,2017/12/25,16.0,89.33333333333333,7.833333333333333,522.3333333333334
Nouvelle-Aquitaine,2017/12/26,26.333333333333332,83.33333333333333,8.833333333333334,522.6666666666666
Nouvelle-Aquitaine,2017/12/27,35.0,76.33333333333333,9.666666666666666,523.3333333333334
Nouvelle-Aquitaine,2017/12/28,10.0,83.0,8.833333333333334,523.6666666666666
Nouvelle-Aquitaine,2017/12/29,23.666666666666668,95.0,9.291666666666666,524.0
Nouvelle-Aquitaine,2017/12/30,30.666666666666668,87.33333333333333,8.583333333333334,524.6666666666666
Nouvelle-Aquitaine,2017/12/31,28.333333333333332,84.0,8.5,525.6666666666666
Occitanie,2017/01/01,7.0,89.0,8.25,541.0
Occitanie,2017/01/02,12.5,84.5,10.0,541.5
Occitanie,2017/01/03,15.5,74.0,10.0,542.5
Occitanie,2017/01/04,15.5,63.0,10.0,543.5
Occitanie,2017/01/05,22.5,72.5,10.0,544.5
Occitanie,2017/01/06,14.5,64.5,10.0,545.5
Occitanie,2017/01/07,14.0,46.0,10.0,546.5
Occitanie,2017/01/08,22.5,80.5,10.0,548.0
Occitanie,2017/01/09,14.0,76.0,9.5,549.5
Occitanie,2017/01/10,23.0,84.5,9.25,551.0
Occitanie,2017/01/11,17.5,84.5,9.5,552.5
Occitanie,2017/01/12,16.0,89.0,9.0,554.0
Occitanie,2017/01/13,41.5,69.5,9.9375,555.5
Occitanie,2017/01/14,31.5,72.0,10.0,557.0
Occitanie,2017/01/15,31.5,75.5,9.375,559.0
Occitanie,2017/01/16,34.0,79.5,9.4375,561.0
Occitanie,2017/01/17,36.0,59.0,10.0,562.5
Occitanie,2017/01/18,17.0,59.5,10.0,564.0
Occitanie,2017/01/19,13.5,58.5,10.0,565.5
Occitanie,2017/01/20,22.0,74.0,10.0,568.5
Occitanie,2017/01/21,22.5,69.5,10.0,570.0
Occitanie,2017/01/22,18.0,76.5,8.375,572.0
Occitanie,2017/01/23,13.5,83.5,8.6875,574.5
Occitanie,2017/01/24,19.5,65.0,10.0,576.5
Occitanie,2017/01/25,14.5,78.5,10.0,578.5
Occitanie,2017/01/26,27.0,90.5,9.75,581.5
Occitanie,2017/01/27,48.5,77.5,9.375,583.0
Occitanie,2017/01/28,19.5,91.0,9.1875,585.0
Occitanie,2017/01/29,11.5,77.0,10.0,587.5
Occitanie,2017/01/30,13.5,85.0,10.0,590.0
Occitanie,2017/01/31,18.5,94.0,10.0,592.0
Occitanie,2017/02/01,18.0,94.5,9.0,595.0
Occitanie,2017/02/02,34.0,92.0,9.5,597.5
Occitanie,2017/02/03,21.0,81.5,9.625,600.0
Occitanie,2017/02/04,29.0,82.5,8.4375,603.0
Occitanie,2017/02/05,40.5,88.0,8.625,605.0
Occitanie,2017/02/06,36.0,77.5,9.5,607.5
Occitanie,2017/02/07,25.0,84.5,9.375,610.5
Occitanie,2017/02/08,28.5,78.5,9.25,613.0
Occitanie,2017/02/09,16.0,77.5,10.0,615.5
Occitanie,2017/02/10,22.5,84.0,10.0,618.0
Occitanie,2017/02/11,21.5,87.0,8.0,621.5
Occitanie,2017/02/12,43.5,81.5,9.5,623.5
Occitanie,2017/02/13,50.5,80.5,8.5,626.0
Occitanie,2017/02/14,28.0,89.5,7.9375,629.5
Occitanie,2017/02/15,19.5,89.5,10.0,631.5
Occitanie,2017/02/16,9.5,88.0,8.5,635.0
Occitanie,2017/02/17,8.0,79.0,10.0,637.5
Occitanie,2017/02/18,13.5,75.0,10.0,640.5
Occitanie,2017/02/19,16.5,79.0,10.0,643.0
Occitanie,2017/02/20,11.5,79.0,9.0,646.5
Occitanie,2017/02/21,11.0,83.5,10.0,648.5
Occitanie,2017/02/22,8.0,82.5,8.25,652.0
Occitanie,2017/02/23,13.5,87.5,10.0,654.5
Occitanie,2017/02/24,23.0,75.5,9.5,657.5
Occitanie,2017/02/25,12.0,63.5,10.0,660.5
Occitanie,2017/02/26,13.0,83.5,9.5,663.5
Occitanie,2017/02/27,14.5,85.0,9.0,666.5
Occitanie,2017/02/28,35.0,80.0,8.0,669.5
Occitanie,2017/03/01,16.0,82.5,10.0,672.5
Occitanie,2017/03/02,12.0,82.5,10.0,675.5
Occitanie,2017/03/03,39.0,82.0,10.0,678.0
Occitanie,2017/03/04,41.5,82.0,9.25,681.0
Occitanie,2017/03/05,23.5,84.5,9.5,684.5
Occitanie,2017/03/06,49.0,87.5,8.6875,687.5
Occitanie,2017/03/07,29.5,80.5,9.1875,690.0
Occitanie,2017/03/08,28.0,83.0,9.9375,693.0
Occitanie,2017/03/09,13.0,82.0,8.25,696.5
Occitanie,2017/03/10,12.0,77.0,8.375,699.5
Occitanie,2017/03/11,17.0,77.0,10.0,702.0
Occitanie,2017/03/12,20.5,87.0,8.75,705.0
Occitanie,2017/03/13,14.5,86.0,7.9375,708.5
Occitanie,2017/03/14,14.5,79.0,8.375,711.5
Occitanie,2017/03/15,12.0,79.0,9.0,714.5
Occitanie,2017/03/16,11.0,79.0,10.0,717.0
Occitanie,2017/03/17,15.5,83.0,10.0,720.0
Occitanie,2017/03/18,18.0,79.0,10.0,723.5
Occitanie,2017/03/19,14.5,83.0,8.5,726.5
Occitanie,2017/03/20,13.5,79.0,9.0,729.5
Occitanie,2017/03/21,23.0,75.5,10.0,732.0
Occitanie,2017/03/22,16.5,79.5,8.3125,735.0
Occitanie,2017/03/23,21.5,84.5,9.75,738.0
Occitanie,2017/03/24,19.5,94.0,8.25,741.5
Occitanie,2017/03/25,27.0,84.0,9.25,744.5
Occitanie,2017/03/26,17.0,82.0,9.9375,747.5
Occitanie,2017/03/27,26.5,80.0,9.625,750.0
Occitanie,2017/03/28,12.5,80.5,9.8125,752.5
Occitanie,2017/03/29,9.0,74.0,10.0,756.5
Occitanie,2017/03/30,18.0,77.0,10.0,759.5
Occitanie,2017/03/31,17.5,80.5,9.6875,762.5
Occitanie,2017/04/01,26.0,84.0,8.625,765.0
Occitanie,2017/04/02,21.5,82.0,9.9375,768.0
Occitanie,2017/04/03,12.5,78.0,9.5,771.5
Occitanie,2017/04/04,21.0,77.5,10.0,774.5
Occitanie,2017/04/05,26.0,77.0,9.9375,777.5
Occitanie,2017/04/06,28.0,72.5,9.0,780.0
Occitanie,2017/04/07,11.5,71.0,10.0,782.5
Occitanie,2017/04/08,13.0,74.5,10.0,786.0
Occitanie,2017/04/09,14.5,73.5,10.0,789.5
Occitanie,2017/04/10,16.0,74.0,9.9375,792.0
Occitanie,2017/04/11,19.0,79.0,9.8125,794.5
Occitanie,2017/04/12,11.0,70.0,9.5,797.5
Occitanie,2017/04/13,12.0,69.5,10.0,800.5
Occitanie,2017/04/14,20.0,69.5,9.5,803.5
Occitanie,2017/04/15,19.5,76.0,9.9375,806.5
Occitanie,2017/04/16,18.5,68.0,8.375,809.0
Occitanie,2017/04/17,11.0,67.5,10.0,812.0
Occitanie,2017/04/18,26.5,57.5,9.5,815.0
Occitanie,2017/04/19,28.0,47.0,10.0,818.0
Occitanie,2017/04/20,20.0,47.0,10.0,820.5
Occitanie,2017/04/21,15.0,54.5,10.0,823.0
Occitanie,2017/04/22,14.0,57.5,10.0,826.0
Occitanie,2017/04/23,14.5,64.5,10.0,828.0
Occitanie,2017/04/24,19.5,77.0,10.0,832.0
Occitanie,2017/04/25,21.5,90.5,9.625,834.0
Occitanie,2017/04/26,24.0,79.0,9.3125,837.0
Occitanie,2017/04/27,20.0,60.5,9.9375,839.0
Occitanie,2017/04/28,19.0,58.5,10.0,842.0
Occitanie,2017/04/29,22.0,66.0,10.0,844.0
Occitanie,2017/04/30,43.5,87.0,9.375,848.0
Occitanie,2017/05/01,29.0,68.5,10.0,850.0
Occitanie,2017/05/02,24.5,88.5,8.875,852.5
Occitanie,2017/05/03,11.5,74.0,8.875,855.0
Occitanie,2017/05/04,10.5,85.5,9.5,857.0
Occitanie,2017/05/05,25.5,83.0,10.0,860.5
Occitanie,2017/05/06,24.0,81.5,9.5625,862.5
Occitanie,2017/05/07,22.5,68.5,10.0,865.0
Occitanie,2017/05/08,18.0,67.0,9.5,867.5
Occitanie,2017/05/09,16.0,66.0,10.0,870.0
Occitanie,2017/05/10,26.0,84.5,9.875,872.0
Occitanie,2017/05/11,29.0,89.0,9.1875,874.0
Occitanie,2017/05/12,13.0,82.0,9.75,876.5
Occitanie,2017/05/13,16.5,75.5,9.6875,879.0
Occitanie,2017/05/14,11.5,70.5,10.0,881.0
Occitanie,2017/05/15,8.5,61.0,10.0,883.0
Occitanie,2017/05/16,10.0,72.5,10.0,885.5
Occitanie,2017/05/17,17.0,73.0,9.8125,888.0
Occitanie,2017/05/18,24.0,86.5,8.0,890.0
Occitanie,2017/05/19,28.0,65.5,9.9375,892.0
Occitanie,2017/05/20,23.5,66.5,10.0,893.5
Occitanie,2017/05/21,15.5,62.5,10.0,895.5
Occitanie,2017/05/22,13.5,77.0,9.9375,897.0
Occitanie,2017/05/23,10.5,73.5,10.0,899.0
Occitanie,2017/05/24,10.5,66.5,10.0,901.0
Occitanie,2017/05/25,8.5,69.0,10.0,903.0
Occitanie,2017/05/26,19.0,73.5,10.0,903.5
Occitanie,2017/05/27,19.5,70.5,10.0,905.5
Occitanie,2017/05/28,23.5,69.5,10.0,907.5
Occitanie,2017/05/29,13.5,73.0,10.0,908.5
Occitanie,2017/05/30,12.5,75.5,9.4375,910.5
Occitanie,2017/05/31,9.5,67.0,8.875,912.5
Occitanie,2017/06/01,11.5,73.5,10.0,913.0
Occitanie,2017/06/02,12.5,70.5,10.0,914.5
Occitanie,2017/06/03,19.0,85.0,8.9375,915.5
Occitanie,2017/06/04,11.0,78.5,8.9375,916.5
Occitanie,2017/06/05,14.5,69.0,9.9375,918.0
Occitanie,2017/06/06,31.0,69.5,9.4375,918.5
Occitanie,2017/06/07,17.0,61.5,9.5,919.5
Occitanie,2017/06/08,20.5,67.5,10.0,921.0
Occitanie,2017/06/09,11.0,77.5,9.25,921.5
Occitanie,2017/06/10,12.5,66.0,10.0,922.5
Occitanie,2017/06/11,13.5,64.0,10.0,922.5
Occitanie,2017/06/12,13.5,71.5,10.0,923.5
Occitanie,2017/06/13,14.0,69.5,9.8125,924.0
Occitanie,2017/06/14,13.0,68.5,9.4375,925.5
Occitanie,2017/06/15,20.5,77.5,9.8125,925.5
Occitanie,2017/06/16,17.0,62.0,10.0,926.0
Occitanie,2017/06/17,21.5,55.5,9.5,926.0
Occitanie,2017/06/18,18.0,60.5,10.0,925.5
Occitanie,2017/06/19,26.0,70.0,10.0,926.0
Occitanie,2017/06/20,14.0,71.5,10.0,926.5
Occitanie,2017/06/21,11.5,68.5,9.5,926.5
Occitanie,2017/06/22,12.5,67.0,9.625,926.5
Occitanie,2017/06/23,17.0,69.5,10.0,925.5
Occitanie,2017/06/24,22.0,68.5,10.0,925.5
Occitanie,2017/06/25,11.0,62.0,10.0,926.0
